label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
21,305.0,210.0,47.74250000000001,7.796642800880295,9698.0,True,True,31,PV+/PNN+,59.995000000000005,8.740023254338977,47.74250000000001,7.796642800880295,0.9785616397857666
22,366.0,184.0,47.74250000000001,7.796642800880295,9754.0,True,True,43,PV+/PNN+,69.29,9.392697591996637,47.74250000000001,7.796642800880295,0.9451934695243835
23,390.5,237.0,45.63,7.622199185685551,9652.0,True,True,47,PV+/PNN+,63.37500000000001,8.982847886254723,45.63,7.622199185685551,0.9756749272346497
24,84.0,437.0,47.74250000000001,7.796642800880295,2263.0,True,True,2,PV+/PNN+,94.64000000000001,10.977221438676356,47.74250000000001,7.796642800880295,0.8766354322433472
25,144.0,153.5,45.63,7.622199185685551,2464.0,True,True,7,PV+/PNN+,107.31500000000001,11.689213050640065,45.63,7.622199185685551,0.7652910947799683
26,287.0,273.5,45.63,7.622199185685551,7741.0,True,True,28,PV+/PNN+,105.62500000000001,11.596806754993013,45.63,7.622199185685551,0.8413378000259399
27,20.0,448.0,47.74250000000001,7.796642800880295,2005.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.6366173624992371
28,290.0,316.5,45.63,7.622199185685551,14557.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9131949543952942
29,419.5,334.5,47.32000000000001,7.762067717874401,7255.0,True,True,55,PV+/PNN+,70.5575,9.47821708854842,47.32000000000001,7.762067717874401,0.9491817355155945
30,447.5,354.5,47.32000000000001,7.762067717874401,4670.0,True,True,59,PV+/PNN+,77.31750000000001,9.92187978661609,47.32000000000001,7.762067717874401,0.9348431825637817
31,317.5,325.0,45.63,7.622199185685551,13706.0,True,True,33,PV+/PNN+,55.347500000000004,8.394678415652944,45.63,7.622199185685551,0.9783813953399658
32,310.5,368.0,45.63,7.622199185685551,6690.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7527043223381042
33,103.5,416.5,47.32000000000001,7.762067717874401,1820.0,True,True,6,PV+/PNN+,81.965,10.215727056074748,47.32000000000001,7.762067717874401,0.8145642876625061
34,255.0,140.0,47.74250000000001,7.796642800880295,14462.0,True,True,21,PV+/PNN+,59.150000000000006,8.67825553156191,47.74250000000001,7.796642800880295,0.9614323973655701
35,255.5,254.0,45.63,7.622199185685551,5256.0,True,True,23,PV+/PNN+,51.96750000000001,8.134314724734013,45.63,7.622199185685551,0.8280255794525146
36,407.0,470.0,47.74250000000001,7.796642800880295,6934.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9531388282775879
37,481.0,490.0,47.74250000000001,7.796642800880295,11885.0,True,True,66,PV+/PNN+,89.57000000000001,10.679141633199201,47.74250000000001,7.796642800880295,0.9611830711364746
38,97.5,367.0,45.63,7.622199185685551,1457.0,True,True,3,PV+/PNN+,114.92000000000002,12.096308878371323,45.63,7.622199185685551,0.6153818368911743
39,352.0,72.5,45.63,7.622199185685551,6930.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.871931254863739
40,495.0,182.0,47.74250000000001,7.796642800880295,5036.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.386792927980423
41,374.0,139.0,47.74250000000001,7.796642800880295,3623.0,True,True,45,PV+/PNN+,46.0525,7.6574058357851245,47.74250000000001,7.796642800880295,0.8570306301116943
42,168.5,78.5,47.32000000000001,7.762067717874401,1780.0,True,True,13,PV+/PNN+,84.07750000000001,10.346535546861599,47.32000000000001,7.762067717874401,0.6313883662223816
43,332.0,16.5,45.63,7.622199185685551,2745.0,True,True,36,PV+/PNN+,65.91000000000001,9.160743331929707,45.63,7.622199185685551,0.6242567896842957
44,211.5,472.5,47.32000000000001,7.762067717874401,5129.0,True,True,16,PV+/PNN+,89.57000000000001,10.679141633199201,47.32000000000001,7.762067717874401,0.8516196012496948
45,348.0,325.5,45.63,7.622199185685551,7823.0,True,True,41,PV+/PNN+,52.39000000000001,8.167314108608483,45.63,7.622199185685551,0.8395743370056152
46,410.5,494.5,47.32000000000001,7.762067717874401,5653.0,True,True,53,PV+/PNN+,67.60000000000001,9.277445403994411,47.32000000000001,7.762067717874401,0.40015798807144165
47,81.0,410.5,45.63,7.622199185685551,1851.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.4975055456161499
48,201.0,519.0,47.74250000000001,7.796642800880295,10607.0,True,True,15,PV+/PNN+,94.21750000000002,10.952691304245054,47.74250000000001,7.796642800880295,0.9341869354248047
49,243.5,821.0,45.63,7.622199185685551,5803.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9516132473945618
50,394.5,917.0,45.63,7.622199185685551,7623.0,True,True,49,PV+/PNN+,92.95,10.878769033449206,45.63,7.622199185685551,0.8819471001625061
51,190.5,907.0,45.63,7.622199185685551,2238.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9309840202331543
52,267.5,568.0,45.63,7.622199185685551,8931.0,True,True,25,PV+/PNN+,84.50000000000001,10.37249929043725,45.63,7.622199185685551,0.9682429432868958
53,463.5,898.0,45.63,7.622199185685551,20178.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9380737543106079
54,431.5,529.5,47.32000000000001,7.762067717874401,17039.0,True,True,57,PV+/PNN+,103.51250000000002,11.480252975191728,47.32000000000001,7.762067717874401,0.9555246233940125
55,381.0,721.5,45.63,7.622199185685551,10682.0,True,True,46,PV+/PNN+,99.71000000000001,11.267418293714986,45.63,7.622199185685551,0.9148756265640259
56,340.5,546.0,45.63,7.622199185685551,13540.0,True,True,38,PV+/PNN+,59.150000000000006,8.67825553156191,45.63,7.622199185685551,0.9577293992042542
57,493.0,763.0,47.74250000000001,7.796642800880295,18611.0,True,True,69,PV+/PNN+,38.025000000000006,6.958084052995808,47.74250000000001,7.796642800880295,0.9453266263008118
