label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
148,549.5,950.0,45.63,7.622199185685551,2912.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7732254862785339
149,531.5,528.0,45.63,7.622199185685551,18225.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9429954886436462
150,702.0,982.0,47.74250000000001,7.796642800880295,6873.0,True,True,199,PV+/PNN+,95.90750000000001,11.050485131282139,47.74250000000001,7.796642800880295,0.9003852009773254
151,936.0,716.0,47.74250000000001,7.796642800880295,7948.0,True,True,270,PV+/PNN+,97.17500000000001,11.123266281072276,47.74250000000001,7.796642800880295,0.9648913145065308
152,589.5,561.5,47.32000000000001,7.762067717874401,20789.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.745498538017273
153,756.5,628.5,47.32000000000001,7.762067717874401,5234.0,True,True,216,PV+/PNN+,122.1025,12.468589796405414,47.32000000000001,7.762067717874401,0.9024343490600586
154,950.5,781.0,45.63,7.622199185685551,4625.0,True,True,273,PV+/PNN+,75.62750000000001,9.812844830601293,45.63,7.622199185685551,0.9043252468109131
155,681.5,677.5,47.32000000000001,7.762067717874401,8605.0,True,True,192,PV+/PNN+,96.75250000000001,11.099058926413035,47.32000000000001,7.762067717874401,0.9148738384246826
156,716.5,805.0,45.63,7.622199185685551,5923.0,True,True,205,PV+/PNN+,71.4025,9.534803961957083,45.63,7.622199185685551,0.8683069348335266
157,815.0,722.0,47.74250000000001,7.796642800880295,11862.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9196881651878357
158,683.0,520.0,47.74250000000001,7.796642800880295,5786.0,True,True,191,PV+/PNN+,68.8675,9.364017532397558,47.74250000000001,7.796642800880295,0.8887286186218262
159,511.5,769.5,47.32000000000001,7.762067717874401,4616.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.6388419270515442
160,925.0,658.0,47.74250000000001,7.796642800880295,12613.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8445918560028076
161,691.5,769.5,47.32000000000001,7.762067717874401,4728.0,True,True,195,PV+/PNN+,75.20500000000001,9.785396259825553,47.32000000000001,7.762067717874401,0.9238942861557007
162,900.5,586.0,45.63,7.622199185685551,3480.0,True,True,264,PV+/PNN+,90.415,10.72939669493256,45.63,7.622199185685551,0.8311883211135864
163,632.5,513.5,47.32000000000001,7.762067717874401,6020.0,True,True,171,PV+/PNN+,92.5275,10.854016398342266,47.32000000000001,7.762067717874401,0.5271053314208984
164,675.0,627.5,45.63,7.622199185685551,4623.0,True,True,186,PV+/PNN+,67.60000000000001,9.277445403994411,45.63,7.622199185685551,0.8826760649681091
165,538.5,645.5,47.32000000000001,7.762067717874401,2052.0,True,True,139,PV+/PNN+,87.88000000000001,10.57791525733337,47.32000000000001,7.762067717874401,0.4286247491836548
166,563.0,654.5,45.63,7.622199185685551,5444.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7063257098197937
