label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
142,725.5220588235294,147.00735294117646,57.46000000000001,8.553382035223404,5328.0,True,False,-1,9.684671708797584,2,4.842335854398792,4,0,1.0812559200041263,2.0,1.4538507517385784,1.8384776310850237,45.5,3570.0,PV-/PNN+,0.0,0.0,57.46000000000001,8.553382035223404
143,728.4265402843602,327.58293838862556,89.14750000000001,10.653925206902757,8818.0,True,False,-1,37.50401512639275,9,4.167112791821417,3,5,1.1503803551445448,1.8,4.030862440204014,6.5,60.204081632653065,14334.0,PV-/PNN+,0.0,0.0,89.14750000000001,10.653925206902757
144,729.6439628482972,370.5386996904025,136.4675,13.181646997668608,8785.0,True,False,-1,5.088477631085024,1,5.088477631085024,2,0,1.0753171646863506,1.0,1.434619407771256,1.8384776310850237,43.875,1660.0,PV-/PNN+,0.0,0.0,136.4675,13.181646997668608
145,735.2370820668693,797.2644376899696,139.00250000000003,13.303513814667516,10087.0,True,False,-1,23.650104602052657,4,5.912526150513164,8,0,1.0809579832612592,4.0,2.0201507197479174,4.687216658103186,55.31428571428572,9063.0,PV-/PNN+,0.0,0.0,139.00250000000003,13.303513814667516
146,729.6233766233767,406.57142857142856,32.532500000000006,6.4359665543799,7403.0,True,True,257,17.91162697096763,6,2.9852711618279386,3,3,1.3087931107411155,2.0,1.9054639294629916,4.110960958218894,44.52173913043478,4685.0,PV+/PNN+,32.532500000000006,6.4359665543799,104.35750000000002,11.5270159100133
147,739.0,318.93975903614455,70.135,9.449796583524995,11803.0,True,False,-1,47.56944801964783,15,3.1712965346431887,3,9,1.3705599080673527,1.6666666666666667,2.846440758195219,5.360037313302959,60.40677966101695,15660.0,PV-/PNN+,0.0,0.0,70.135,9.449796583524995
148,743.6457399103139,786.9551569506726,94.21750000000002,10.952691304245054,5301.0,True,False,-1,2.488477631085024,1,2.488477631085024,2,0,1.0618146386653509,1.0,1.3,1.3,44.4,1419.0,PV-/PNN+,0.0,0.0,94.21750000000002,10.952691304245054
149,743.4378698224853,208.28994082840237,71.4025,9.534803961957083,11573.0,True,False,-1,36.65010460205265,12,3.0541753835043877,9,5,1.0652828257645803,2.4,3.0480572308639395,5.5154328932550705,66.79245283018868,15430.0,PV-/PNN+,0.0,0.0,71.4025,9.534803961957083
150,744.3216783216783,270.2167832167832,60.417500000000004,8.770743993187619,4240.0,True,False,-1,4.438477631085024,1,4.438477631085024,2,0,1.1380711874576983,1.0,2.2405490904171104,3.6769552621700474,60.857142857142854,1999.0,PV-/PNN+,0.0,0.0,60.417500000000004,8.770743993187619
151,748.4855233853007,365.9443207126949,189.70250000000001,15.541451821986332,35181.0,True,False,-1,122.59661248592319,23,5.330287499387965,6,13,1.147330050217802,1.7692307692307692,2.9380091588353423,5.813776741499454,54.869565217391305,38707.0,PV-/PNN+,0.0,0.0,189.70250000000001,15.541451821986332
