label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
98,874.0,266.5,45.63,7.622199185685551,1938.0,True,True,263,PV+/PNN+,95.90750000000001,11.050485131282139,45.63,7.622199185685551,0.8258035778999329
99,751.5,73.0,45.63,7.622199185685551,2996.0,True,True,212,PV+/PNN+,91.26,10.779417463505668,45.63,7.622199185685551,0.763035237789154
100,856.5,329.5,47.32000000000001,7.762067717874401,5975.0,True,True,257,PV+/PNN+,78.16250000000001,9.9759503765487,47.32000000000001,7.762067717874401,0.7324063777923584
101,793.0,183.5,45.63,7.622199185685551,2009.0,True,True,227,PV+/PNN+,114.07500000000002,12.051755103123515,45.63,7.622199185685551,0.7382872700691223
102,879.5,57.5,47.32000000000001,7.762067717874401,3210.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7230848073959351
103,916.5,458.5,47.32000000000001,7.762067717874401,1888.0,True,True,279,PV+/PNN+,70.98,9.506552628860888,47.32000000000001,7.762067717874401,0.5396146178245544
104,755.5,181.5,47.32000000000001,7.762067717874401,2567.0,True,True,214,PV+/PNN+,73.0925,9.646981985240508,47.32000000000001,7.762067717874401,0.6178749799728394
105,555.0,465.0,47.74250000000001,7.796642800880295,3591.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7835082411766052
106,624.0,216.5,45.63,7.622199185685551,2690.0,True,True,173,PV+/PNN+,52.39000000000001,8.167314108608483,45.63,7.622199185685551,0.8307813405990601
107,750.5,259.0,45.63,7.622199185685551,1924.0,True,True,210,PV+/PNN+,110.27250000000001,11.849190170505672,45.63,7.622199185685551,0.44701650738716125
108,798.0,429.0,47.74250000000001,7.796642800880295,4816.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7101883292198181
109,817.5,985.5,47.32000000000001,7.762067717874401,5784.0,True,True,238,PV+/PNN+,98.86500000000001,11.219573413915606,47.32000000000001,7.762067717874401,0.9046284556388855
110,689.0,761.5,45.63,7.622199185685551,6479.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9362987875938416
111,644.0,987.0,47.74250000000001,7.796642800880295,6860.0,True,True,182,PV+/PNN+,108.16000000000001,11.735143337793332,47.74250000000001,7.796642800880295,0.8952499032020569
